Layer,Attack_type,percentage_of_weights_flipped,number_of_weights_flipped,Model_loss
backbone.layers.9.mixer.D,Magnitude,5.0,204,2.8626087245841823
backbone.layers.9.mixer.D,Magnitude,10.0,409,2.867356055726608
backbone.layers.9.mixer.D,Magnitude,50.0,2048,2.861757350464662
backbone.layers.9.mixer.D,Gradient,0.001,0,2.8569481670856476
backbone.layers.9.mixer.D,Gradient,0.01,0,2.8569481670856476
backbone.layers.9.mixer.D,Gradient,0.1,4,2.857154509673516
backbone.layers.9.mixer.D,Gradient,1.0,40,2.853421745200952
backbone.layers.9.mixer.D,Gradient,5.0,204,2.860394606987635
backbone.layers.9.mixer.D,Gradient,10.0,409,2.863503730545441
backbone.layers.9.mixer.D,Gradient,50.0,2048,2.8591391729811826
backbone.layers.9.mixer.D,Hybrid,0.001,0,2.8569481670856476
backbone.layers.9.mixer.D,Hybrid,0.01,0,2.8569481670856476
backbone.layers.9.mixer.D,Hybrid,0.1,4,2.8568750880658627
backbone.layers.9.mixer.D,Hybrid,1.0,40,2.8579376563429832
backbone.layers.9.mixer.D,Hybrid,5.0,204,2.861640873054663
backbone.layers.9.mixer.D,Hybrid,10.0,409,2.866215960433086
backbone.layers.9.mixer.D,Hybrid,50.0,2048,2.86232195670406
backbone.layers.9.mixer.conv1d.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.weight,Magnitude,0.01,1,2.8579324459036193
backbone.layers.9.mixer.conv1d.weight,Magnitude,0.1,16,2.855565033853054
backbone.layers.9.mixer.conv1d.weight,Magnitude,1.0,163,2.8430418372154236
backbone.layers.9.mixer.conv1d.weight,Magnitude,5.0,819,2.85720706731081
backbone.layers.9.mixer.conv1d.weight,Magnitude,10.0,1638,2.866750897218784
backbone.layers.9.mixer.conv1d.weight,Magnitude,50.0,8192,2.954462807625532
backbone.layers.9.mixer.conv1d.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.weight,Gradient,0.01,1,2.857478423664967
backbone.layers.9.mixer.conv1d.weight,Gradient,0.1,16,2.8590168468654156
backbone.layers.9.mixer.conv1d.weight,Gradient,1.0,163,2.9901002248128257
backbone.layers.9.mixer.conv1d.weight,Gradient,5.0,819,3.0457463103036084
backbone.layers.9.mixer.conv1d.weight,Gradient,10.0,1638,3.2798700431982675
backbone.layers.9.mixer.conv1d.weight,Gradient,50.0,8192,3.3172745319704213
backbone.layers.9.mixer.conv1d.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.weight,Hybrid,0.01,1,2.857478423664967
backbone.layers.9.mixer.conv1d.weight,Hybrid,0.1,16,2.8571606340507665
backbone.layers.9.mixer.conv1d.weight,Hybrid,1.0,163,2.847870803127686
backbone.layers.9.mixer.conv1d.weight,Hybrid,5.0,819,3.0208460576832294
backbone.layers.9.mixer.conv1d.weight,Hybrid,10.0,1638,3.038029429813226
backbone.layers.9.mixer.conv1d.weight,Hybrid,50.0,8192,2.9759885407984257
backbone.layers.9.mixer.conv1d.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.bias,Magnitude,0.1,4,2.853853447983662
backbone.layers.9.mixer.conv1d.bias,Magnitude,1.0,40,2.8526303730905056
backbone.layers.9.mixer.conv1d.bias,Magnitude,5.0,204,2.8629801236093044
backbone.layers.9.mixer.conv1d.bias,Magnitude,10.0,409,2.8844374430676303
backbone.layers.9.mixer.conv1d.bias,Magnitude,50.0,2048,3.0158819469312825
backbone.layers.9.mixer.conv1d.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.bias,Gradient,0.1,4,2.858159016817808
backbone.layers.9.mixer.conv1d.bias,Gradient,1.0,40,2.850092044721047
backbone.layers.9.mixer.conv1d.bias,Gradient,5.0,204,2.853284048537413
backbone.layers.9.mixer.conv1d.bias,Gradient,10.0,409,2.8574999508758387
backbone.layers.9.mixer.conv1d.bias,Gradient,50.0,2048,2.8327043739457927
backbone.layers.9.mixer.conv1d.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.9.mixer.conv1d.bias,Hybrid,0.1,4,2.8424006005128226
backbone.layers.9.mixer.conv1d.bias,Hybrid,1.0,40,2.853356283158064
backbone.layers.9.mixer.conv1d.bias,Hybrid,5.0,204,2.8607555367052555
backbone.layers.9.mixer.conv1d.bias,Hybrid,10.0,409,2.875351241479317
backbone.layers.9.mixer.conv1d.bias,Hybrid,50.0,2048,2.9918563179671764
backbone.layers.9.mixer.in_proj.weight,Magnitude,0.001,167,2.868348691612482
backbone.layers.9.mixer.in_proj.weight,Magnitude,0.01,1677,2.87062643840909
backbone.layers.9.mixer.in_proj.weight,Magnitude,0.1,16777,3.8247127135594687
backbone.layers.9.mixer.in_proj.weight,Magnitude,1.0,167772,4.108413216968377
backbone.layers.9.mixer.in_proj.weight,Magnitude,5.0,838860,4.555133168896039
backbone.layers.9.mixer.in_proj.weight,Magnitude,10.0,1677721,4.655532047152519
backbone.layers.9.mixer.in_proj.weight,Magnitude,50.0,8388608,4.392946742475033
backbone.layers.9.mixer.in_proj.weight,Gradient,0.001,167,2.8564647833506265
backbone.layers.9.mixer.in_proj.weight,Gradient,0.01,1677,2.8757849199076495
backbone.layers.9.mixer.in_proj.weight,Gradient,0.1,16777,2.881468870987495
backbone.layers.9.mixer.in_proj.weight,Gradient,1.0,167772,2.8953534613053002
backbone.layers.9.mixer.in_proj.weight,Gradient,5.0,838860,2.979957014322281
backbone.layers.9.mixer.in_proj.weight,Gradient,10.0,1677721,4.8677637080351515
backbone.layers.9.mixer.in_proj.weight,Gradient,50.0,8388608,4.551941677927971
backbone.layers.9.mixer.in_proj.weight,Hybrid,0.001,167,2.8713721819221973
backbone.layers.9.mixer.in_proj.weight,Hybrid,0.01,1677,2.8752557511130967
backbone.layers.9.mixer.in_proj.weight,Hybrid,0.1,16777,3.874905191361904
backbone.layers.9.mixer.in_proj.weight,Hybrid,1.0,167772,4.199081803361575
backbone.layers.9.mixer.in_proj.weight,Hybrid,5.0,838860,4.591962012151877
backbone.layers.9.mixer.in_proj.weight,Hybrid,10.0,1677721,4.670871086418629
backbone.layers.9.mixer.in_proj.weight,Hybrid,50.0,8388608,4.44490393747886
backbone.layers.9.mixer.x_proj.weight,Magnitude,0.001,6,2.8560220835109553
backbone.layers.9.mixer.x_proj.weight,Magnitude,0.01,65,2.855434221525987
backbone.layers.9.mixer.x_proj.weight,Magnitude,0.1,655,2.8570881510774293
backbone.layers.9.mixer.x_proj.weight,Magnitude,1.0,6553,2.8562334229548774
backbone.layers.9.mixer.x_proj.weight,Magnitude,5.0,32768,2.856948850055536
backbone.layers.9.mixer.x_proj.weight,Magnitude,10.0,65536,2.85572778681914
backbone.layers.9.mixer.x_proj.weight,Magnitude,50.0,327680,2.902212530374527
backbone.layers.9.mixer.x_proj.weight,Gradient,0.001,6,2.8565167101720967
backbone.layers.9.mixer.x_proj.weight,Gradient,0.01,65,2.856716529776653
backbone.layers.9.mixer.x_proj.weight,Gradient,0.1,655,2.854077536612749
backbone.layers.9.mixer.x_proj.weight,Gradient,1.0,6553,2.856826319048802
backbone.layers.9.mixer.x_proj.weight,Gradient,5.0,32768,2.8582826691369214
backbone.layers.9.mixer.x_proj.weight,Gradient,10.0,65536,2.85930143793424
backbone.layers.9.mixer.x_proj.weight,Gradient,50.0,327680,2.9044634078939757
backbone.layers.9.mixer.x_proj.weight,Hybrid,0.001,6,2.856799532969793
backbone.layers.9.mixer.x_proj.weight,Hybrid,0.01,65,2.854971288392941
backbone.layers.9.mixer.x_proj.weight,Hybrid,0.1,655,2.8557273062566915
backbone.layers.9.mixer.x_proj.weight,Hybrid,1.0,6553,2.8556052396694818
backbone.layers.9.mixer.x_proj.weight,Hybrid,5.0,32768,2.8562096742292247
backbone.layers.9.mixer.x_proj.weight,Hybrid,10.0,65536,2.854688218484322
backbone.layers.9.mixer.x_proj.weight,Hybrid,50.0,327680,2.9059524883826575
backbone.layers.9.mixer.dt_proj.weight,Magnitude,0.001,5,2.857411254197359
backbone.layers.9.mixer.dt_proj.weight,Magnitude,0.01,52,2.8564816849927106
backbone.layers.9.mixer.dt_proj.weight,Magnitude,0.1,524,2.85740077868104
backbone.layers.9.mixer.dt_proj.weight,Magnitude,1.0,5242,2.8625276448825994
backbone.layers.9.mixer.dt_proj.weight,Magnitude,5.0,26214,2.911141600459814
backbone.layers.9.mixer.dt_proj.weight,Magnitude,10.0,52428,2.9171665584047637
backbone.layers.9.mixer.dt_proj.weight,Magnitude,50.0,262144,2.9257751988867917
backbone.layers.9.mixer.dt_proj.weight,Gradient,0.001,5,2.8571297315259776
backbone.layers.9.mixer.dt_proj.weight,Gradient,0.01,52,2.8574192772308984
backbone.layers.9.mixer.dt_proj.weight,Gradient,0.1,524,2.857769108066956
backbone.layers.9.mixer.dt_proj.weight,Gradient,1.0,5242,2.8645609443386397
backbone.layers.9.mixer.dt_proj.weight,Gradient,5.0,26214,2.8638453545669713
backbone.layers.9.mixer.dt_proj.weight,Gradient,10.0,52428,2.870355182637771
backbone.layers.9.mixer.dt_proj.weight,Gradient,50.0,262144,2.9062316926817098
backbone.layers.9.mixer.dt_proj.weight,Hybrid,0.001,5,2.857245041678349
backbone.layers.9.mixer.dt_proj.weight,Hybrid,0.01,52,2.8575803202887378
backbone.layers.9.mixer.dt_proj.weight,Hybrid,0.1,524,2.8578176237642765
backbone.layers.9.mixer.dt_proj.weight,Hybrid,1.0,5242,2.862267135332028
backbone.layers.9.mixer.dt_proj.weight,Hybrid,5.0,26214,2.9109623258312545
backbone.layers.9.mixer.dt_proj.weight,Hybrid,10.0,52428,2.9077259053786597
backbone.layers.9.mixer.dt_proj.weight,Hybrid,50.0,262144,2.9239735789597034
backbone.layers.9.mixer.dt_proj.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.9.mixer.dt_proj.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.9.mixer.dt_proj.bias,Magnitude,0.1,4,3.809781264513731
backbone.layers.9.mixer.dt_proj.bias,Magnitude,1.0,40,7.012374825775623
backbone.layers.9.mixer.dt_proj.bias,Magnitude,5.0,204,8.250358064969381
backbone.layers.9.mixer.dt_proj.bias,Magnitude,10.0,409,8.421865676840147
backbone.layers.9.mixer.dt_proj.bias,Magnitude,50.0,2048,8.972296903530756
backbone.layers.9.mixer.dt_proj.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.9.mixer.dt_proj.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.9.mixer.dt_proj.bias,Gradient,0.1,4,7.151070296764374
backbone.layers.9.mixer.dt_proj.bias,Gradient,1.0,40,8.240877573688826
backbone.layers.9.mixer.dt_proj.bias,Gradient,5.0,204,8.50714639822642
backbone.layers.9.mixer.dt_proj.bias,Gradient,10.0,409,9.109642614920935
backbone.layers.9.mixer.dt_proj.bias,Gradient,50.0,2048,8.638479188084602
backbone.layers.9.mixer.dt_proj.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.9.mixer.dt_proj.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.9.mixer.dt_proj.bias,Hybrid,0.1,4,7.151070296764374
backbone.layers.9.mixer.dt_proj.bias,Hybrid,1.0,40,7.412463250259559
backbone.layers.9.mixer.dt_proj.bias,Hybrid,5.0,204,8.923468927542368
backbone.layers.9.mixer.dt_proj.bias,Hybrid,10.0,409,9.221410552660624
backbone.layers.9.mixer.dt_proj.bias,Hybrid,50.0,2048,9.19343293706576
backbone.layers.9.mixer.out_proj.weight,Magnitude,0.001,83,2.858969679723183
backbone.layers.9.mixer.out_proj.weight,Magnitude,0.01,838,2.8580126501619816
backbone.layers.9.mixer.out_proj.weight,Magnitude,0.1,8388,2.8592674881219864
backbone.layers.9.mixer.out_proj.weight,Magnitude,1.0,83886,2.8608222380280495
backbone.layers.9.mixer.out_proj.weight,Magnitude,5.0,419430,2.8602337948977947
backbone.layers.9.mixer.out_proj.weight,Magnitude,10.0,838860,2.8529381677508354
backbone.layers.9.mixer.out_proj.weight,Magnitude,50.0,4194304,2.9300861954689026
backbone.layers.9.mixer.out_proj.weight,Gradient,0.001,83,2.8571379370987415
backbone.layers.9.mixer.out_proj.weight,Gradient,0.01,838,2.8572045552233853
backbone.layers.9.mixer.out_proj.weight,Gradient,0.1,8388,2.8600802024205527
backbone.layers.9.mixer.out_proj.weight,Gradient,1.0,83886,2.8536026092867055
backbone.layers.9.mixer.out_proj.weight,Gradient,5.0,419430,2.8577738466362157
backbone.layers.9.mixer.out_proj.weight,Gradient,10.0,838860,2.8599787366886935
backbone.layers.9.mixer.out_proj.weight,Gradient,50.0,4194304,2.8936842419207096
backbone.layers.9.mixer.out_proj.weight,Hybrid,0.001,83,2.8588929027318954
backbone.layers.9.mixer.out_proj.weight,Hybrid,0.01,838,2.858710036923488
backbone.layers.9.mixer.out_proj.weight,Hybrid,0.1,8388,2.8581542434791722
backbone.layers.9.mixer.out_proj.weight,Hybrid,1.0,83886,2.8621454375485578
backbone.layers.9.mixer.out_proj.weight,Hybrid,5.0,419430,2.8590099227925143
backbone.layers.9.mixer.out_proj.weight,Hybrid,10.0,838860,2.8587975166738033
backbone.layers.9.mixer.out_proj.weight,Hybrid,50.0,4194304,2.9343675188720226
backbone.layers.10.norm.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.10.norm.weight,Magnitude,0.01,0,2.8569481670856476
backbone.layers.10.norm.weight,Magnitude,0.1,2,2.856656284381946
backbone.layers.10.norm.weight,Magnitude,1.0,20,2.856366095443567
backbone.layers.10.norm.weight,Magnitude,5.0,102,2.8635656038920083
backbone.layers.10.norm.weight,Magnitude,10.0,204,2.8646746339897313
backbone.layers.10.norm.weight,Magnitude,50.0,1024,2.855916732301315
backbone.layers.10.norm.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.10.norm.weight,Gradient,0.01,0,2.8569481670856476
backbone.layers.10.norm.weight,Gradient,0.1,2,2.85430695861578
backbone.layers.10.norm.weight,Gradient,1.0,20,2.854585137218237
backbone.layers.10.norm.weight,Gradient,5.0,102,2.8728100347022214
backbone.layers.10.norm.weight,Gradient,10.0,204,2.8727102478345237
backbone.layers.10.norm.weight,Gradient,50.0,1024,2.893919130166372
backbone.layers.10.norm.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.10.norm.weight,Hybrid,0.01,0,2.8569481670856476
backbone.layers.10.norm.weight,Hybrid,0.1,2,2.8593810660143695
backbone.layers.10.norm.weight,Hybrid,1.0,20,2.8539752463499704
backbone.layers.10.norm.weight,Hybrid,5.0,102,2.858753651380539
backbone.layers.10.norm.weight,Hybrid,10.0,204,2.8583905436098576
backbone.layers.10.norm.weight,Hybrid,50.0,1024,2.896533222248157
backbone.layers.10.mixer.A_log,Magnitude,0.001,0,2.8569481670856476
backbone.layers.10.mixer.A_log,Magnitude,0.01,6,2.85895678276817
backbone.layers.10.mixer.A_log,Magnitude,0.1,65,2.884052973240614
backbone.layers.10.mixer.A_log,Magnitude,1.0,655,3.2545395319660506
backbone.layers.10.mixer.A_log,Magnitude,5.0,3276,3.5070294377704463
backbone.layers.10.mixer.A_log,Magnitude,10.0,6553,4.039366292456786
backbone.layers.10.mixer.A_log,Magnitude,50.0,32768,5.023824932674567
backbone.layers.10.mixer.A_log,Gradient,0.001,0,2.8569481670856476
backbone.layers.10.mixer.A_log,Gradient,0.01,6,2.851080602655808
backbone.layers.10.mixer.A_log,Gradient,0.1,65,2.8794588409364223
backbone.layers.10.mixer.A_log,Gradient,1.0,655,3.698149478683869
backbone.layers.10.mixer.A_log,Gradient,5.0,3276,4.075898179163535
backbone.layers.10.mixer.A_log,Gradient,10.0,6553,4.307703418036302
backbone.layers.10.mixer.A_log,Gradient,50.0,32768,5.442006071408589
backbone.layers.10.mixer.A_log,Hybrid,0.001,0,2.8569481670856476
backbone.layers.10.mixer.A_log,Hybrid,0.01,6,2.8589155289034047
backbone.layers.10.mixer.A_log,Hybrid,0.1,65,2.8836932058135667
backbone.layers.10.mixer.A_log,Hybrid,1.0,655,3.223467219620943
backbone.layers.10.mixer.A_log,Hybrid,5.0,3276,3.5802313474317393
backbone.layers.10.mixer.A_log,Hybrid,10.0,6553,3.966398172080517
backbone.layers.10.mixer.A_log,Hybrid,50.0,32768,4.983731706937154
backbone.layers.10.mixer.D,Magnitude,0.001,0,2.8569481670856476
backbone.layers.10.mixer.D,Magnitude,0.01,0,2.8569481670856476
backbone.layers.10.mixer.D,Magnitude,0.1,4,2.8566845171153545
backbone.layers.10.mixer.D,Magnitude,1.0,40,2.855742228527864
backbone.layers.10.mixer.D,Magnitude,5.0,204,2.8522338569164276
backbone.layers.10.mixer.D,Magnitude,10.0,409,2.853626706947883
backbone.layers.10.mixer.D,Magnitude,50.0,2048,2.852079792569081
backbone.layers.10.mixer.D,Gradient,0.001,0,2.8569481670856476
backbone.layers.10.mixer.D,Gradient,0.01,0,2.8569481670856476
backbone.layers.10.mixer.D,Gradient,0.1,4,2.8568944931030273
backbone.layers.10.mixer.D,Gradient,1.0,40,2.8490959480404854
backbone.layers.10.mixer.D,Gradient,5.0,204,2.843504425138235
backbone.layers.10.mixer.D,Gradient,10.0,409,2.8441898090144
backbone.layers.10.mixer.D,Gradient,50.0,2048,2.8509706867237887
backbone.layers.10.mixer.D,Hybrid,0.001,0,2.8569481670856476
backbone.layers.10.mixer.D,Hybrid,0.01,0,2.8569481670856476
backbone.layers.10.mixer.D,Hybrid,0.1,4,2.8584408052265644
backbone.layers.10.mixer.D,Hybrid,1.0,40,2.8510305223365626
backbone.layers.10.mixer.D,Hybrid,5.0,204,2.8493734933435917
backbone.layers.10.mixer.D,Hybrid,10.0,409,2.852336614082257
backbone.layers.10.mixer.D,Hybrid,50.0,2048,2.8518142017225423
backbone.layers.10.mixer.conv1d.weight,Magnitude,0.001,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.weight,Magnitude,0.01,1,2.855161110560099
backbone.layers.10.mixer.conv1d.weight,Magnitude,0.1,16,2.856292799115181
backbone.layers.10.mixer.conv1d.weight,Magnitude,1.0,163,3.2504182308912277
backbone.layers.10.mixer.conv1d.weight,Magnitude,5.0,819,3.3440978104869523
backbone.layers.10.mixer.conv1d.weight,Magnitude,10.0,1638,3.443572095284859
backbone.layers.10.mixer.conv1d.weight,Magnitude,50.0,8192,3.340163609633843
backbone.layers.10.mixer.conv1d.weight,Gradient,0.001,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.weight,Gradient,0.01,1,2.8569481670856476
backbone.layers.10.mixer.conv1d.weight,Gradient,0.1,16,2.8565737580259642
backbone.layers.10.mixer.conv1d.weight,Gradient,1.0,163,2.8958376459777355
backbone.layers.10.mixer.conv1d.weight,Gradient,5.0,819,2.9303719525535903
backbone.layers.10.mixer.conv1d.weight,Gradient,10.0,1638,2.9343686923384666
backbone.layers.10.mixer.conv1d.weight,Gradient,50.0,8192,3.4909370777507625
backbone.layers.10.mixer.conv1d.weight,Hybrid,0.001,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.weight,Hybrid,0.01,1,2.857085266460975
backbone.layers.10.mixer.conv1d.weight,Hybrid,0.1,16,2.8552475137015185
backbone.layers.10.mixer.conv1d.weight,Hybrid,1.0,163,3.258206255733967
backbone.layers.10.mixer.conv1d.weight,Hybrid,5.0,819,3.450253628194332
backbone.layers.10.mixer.conv1d.weight,Hybrid,10.0,1638,3.5364682053526244
backbone.layers.10.mixer.conv1d.weight,Hybrid,50.0,8192,3.3330106921494007
backbone.layers.10.mixer.conv1d.bias,Magnitude,0.001,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.bias,Magnitude,0.01,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.bias,Magnitude,0.1,4,2.8523068875074387
backbone.layers.10.mixer.conv1d.bias,Magnitude,1.0,40,2.858165501306454
backbone.layers.10.mixer.conv1d.bias,Magnitude,5.0,204,2.882143408060074
backbone.layers.10.mixer.conv1d.bias,Magnitude,10.0,409,2.892305829872688
backbone.layers.10.mixer.conv1d.bias,Magnitude,50.0,2048,2.9733854507406554
backbone.layers.10.mixer.conv1d.bias,Gradient,0.001,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.bias,Gradient,0.01,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.bias,Gradient,0.1,4,2.8574203501145043
backbone.layers.10.mixer.conv1d.bias,Gradient,1.0,40,2.8551508287588754
backbone.layers.10.mixer.conv1d.bias,Gradient,5.0,204,2.869610539327065
backbone.layers.10.mixer.conv1d.bias,Gradient,10.0,409,2.8691130628188453
backbone.layers.10.mixer.conv1d.bias,Gradient,50.0,2048,2.8771143766740956
backbone.layers.10.mixer.conv1d.bias,Hybrid,0.001,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.bias,Hybrid,0.01,0,2.8569481670856476
backbone.layers.10.mixer.conv1d.bias,Hybrid,0.1,4,2.8522579160829387
backbone.layers.10.mixer.conv1d.bias,Hybrid,1.0,40,2.861326064914465
backbone.layers.10.mixer.conv1d.bias,Hybrid,5.0,204,2.876539658755064
backbone.layers.10.mixer.conv1d.bias,Hybrid,10.0,409,2.884863847245773
backbone.layers.10.mixer.conv1d.bias,Hybrid,50.0,2048,2.9262850085894265
backbone.layers.10.mixer.in_proj.weight,Magnitude,0.001,167,2.858307139327129
backbone.layers.10.mixer.in_proj.weight,Magnitude,0.01,1677,2.851531993597746
backbone.layers.10.mixer.in_proj.weight,Magnitude,0.1,16777,2.8625155426561832
backbone.layers.10.mixer.in_proj.weight,Magnitude,1.0,167772,2.863317328194777
backbone.layers.10.mixer.in_proj.weight,Magnitude,5.0,838860,2.924680029352506
backbone.layers.10.mixer.in_proj.weight,Magnitude,10.0,1677721,2.9952458379169307
backbone.layers.10.mixer.in_proj.weight,Magnitude,50.0,8388608,2.8883423221608004
backbone.layers.10.mixer.in_proj.weight,Gradient,0.001,167,2.8558149449527264
backbone.layers.10.mixer.in_proj.weight,Gradient,0.01,1677,2.857364380111297
backbone.layers.10.mixer.in_proj.weight,Gradient,0.1,16777,2.85420153538386
backbone.layers.10.mixer.in_proj.weight,Gradient,1.0,167772,2.8705041396121183
backbone.layers.10.mixer.in_proj.weight,Gradient,5.0,838860,2.874696364005407
backbone.layers.10.mixer.in_proj.weight,Gradient,10.0,1677721,2.8527889723579087
backbone.layers.10.mixer.in_proj.weight,Gradient,50.0,8388608,2.923140919456879
backbone.layers.10.mixer.in_proj.weight,Hybrid,0.001,167,2.85551959152023
